word,gloss1,lemma,lemma1,mor,mor2,inCDI,aoa,category,lexical_class
taller,taller,tall,tall,adj,NA,FALSE,NA,NA,NA
tallest,tallest,tall,tall,adj,NA,FALSE,NA,NA,NA
tallulah,tallulah,tallulah,tallulah,n,prop,FALSE,NA,NA,NA
talons,talons,talon,talon,n,NA,FALSE,NA,NA,NA
talulah,talulah,talulah,talulah,n,prop,FALSE,NA,NA,NA
tamar,tamar,tamar,tamar,n,prop,FALSE,NA,NA,NA
tamar's,tamar's,Tamar,NA,NA,NA,FALSE,NA,NA,NA
tambourine,tambourine,tambourine,tambourine,n,NA,FALSE,NA,NA,NA
tangle,tangle,tangle,tangle,part,NA,FALSE,NA,NA,NA
tangle,tangle,tangle,tangle,v,NA,FALSE,NA,NA,NA
tangle,tangle,tangle,tangle,n,NA,FALSE,NA,NA,NA
tangled,tangled,tangled,NA,NA,NA,FALSE,NA,NA,NA
tangled,tangled,tangle,tangle,part,NA,FALSE,NA,NA,NA
tangled,tangled,tangle,tangle,v,NA,FALSE,NA,NA,NA
tangled,tangled,tangle,tangle,n,NA,FALSE,NA,NA,NA
tank,tank,tank,tank,n,NA,FALSE,NA,NA,NA
tanks,tanks,tank,tank,n,NA,FALSE,NA,NA,NA
tantrum,tantrum,tantrum,tantrum,n,NA,FALSE,NA,NA,NA
tap,tap,tap,tap,n,NA,FALSE,NA,NA,NA
tape,tape,tape,tape,n,NA,TRUE,26,household,nouns
tape,tape,tape,tape,part,NA,TRUE,26,household,nouns
tape,tape,tape,tape,v,NA,TRUE,26,household,nouns
tape+player,tape+player,tape player,tape+player,n,NA,FALSE,NA,NA,NA
taped,taped,taped,NA,NA,NA,FALSE,NA,NA,NA
taped,taped,tape,tape,n,NA,TRUE,26,household,nouns
taped,taped,tape,tape,part,NA,TRUE,26,household,nouns
taped,taped,tape,tape,v,NA,TRUE,26,household,nouns
tapes,tape,tape,tape,n,NA,TRUE,26,household,nouns
tapes,tape,tape,tape,part,NA,TRUE,26,household,nouns
tapes,tape,tape,tape,v,NA,TRUE,26,household,nouns
tape's,tape,tape,tape,n,NA,TRUE,26,household,nouns
tape's,tape,tape,tape,part,NA,TRUE,26,household,nouns
tape's,tape,tape,tape,v,NA,TRUE,26,household,nouns
taping,taping,tape,tape,n,NA,TRUE,26,household,nouns
taping,taping,tape,tape,part,NA,TRUE,26,household,nouns
taping,taping,tape,tape,v,NA,TRUE,26,household,nouns
taping,taping,taping,NA,NA,NA,FALSE,NA,NA,NA
tapir,tapir,tapir,tapir,n,NA,FALSE,NA,NA,NA
tappy,tappy,tappy,tappy,wp,NA,FALSE,NA,NA,NA
tar,tar,tar,tar,n,NA,FALSE,NA,NA,NA
target,target,target,target,n,prop,FALSE,NA,NA,NA
tart,tart,tart,tart,n,NA,FALSE,NA,NA,NA
taste,taste,taste,taste,v,NA,TRUE,28,action_words,verbs
taste,taste,taste,taste,n,NA,TRUE,28,action_words,verbs
taste,taste,taste,taste,adj,NA,TRUE,28,action_words,verbs
taste,taste,taste,taste,part,NA,TRUE,28,action_words,verbs
tasted,tasted,taste,taste,v,NA,TRUE,28,action_words,verbs
tasted,tasted,taste,taste,n,NA,TRUE,28,action_words,verbs
tasted,tasted,taste,taste,adj,NA,TRUE,28,action_words,verbs
tasted,tasted,taste,taste,part,NA,TRUE,28,action_words,verbs
tastes,tastes,taste,taste,v,NA,TRUE,28,action_words,verbs
tastes,tastes,taste,taste,n,NA,TRUE,28,action_words,verbs
tastes,tastes,taste,taste,adj,NA,TRUE,28,action_words,verbs
tastes,tastes,taste,taste,part,NA,TRUE,28,action_words,verbs
tasting,tasting,tasting,NA,NA,NA,FALSE,NA,NA,NA
tasting,tasting,taste,taste,v,NA,TRUE,28,action_words,verbs
tasting,tasting,taste,taste,n,NA,TRUE,28,action_words,verbs
tasting,tasting,taste,taste,adj,NA,TRUE,28,action_words,verbs
tasting,tasting,taste,taste,part,NA,TRUE,28,action_words,verbs
tasty,tasty,tasty,NA,NA,NA,FALSE,NA,NA,NA
tater,tater,tater,tater,n,prop,FALSE,NA,NA,NA
tater's,tater's,Tater,NA,NA,NA,FALSE,NA,NA,NA
tattoos,tattoos,tattoo,tattoo,v,NA,FALSE,NA,NA,NA
taxi,taxi,taxi,taxi,n,NA,FALSE,NA,NA,NA
tea,tea,tea,tea,n,NA,FALSE,NA,NA,NA
tea+bag,tea+bag,teabag,teabag,n,NA,FALSE,NA,NA,NA
teach,teach,teach,teach,n,NA,FALSE,NA,NA,NA
teach,teach,teach,teach,v,NA,FALSE,NA,NA,NA
teach,teach,teach,teach,part,NA,FALSE,NA,NA,NA
teacher,teacher,teacher,NA,NA,NA,TRUE,28,people,other
teachers,teacher,teacher,NA,NA,NA,TRUE,28,people,other
teachers,teachers,teachers,NA,NA,NA,FALSE,NA,NA,NA
teacher's,teacher,teacher,NA,NA,NA,TRUE,28,people,other
teaches,teaches,teach,teach,n,NA,FALSE,NA,NA,NA
teaches,teaches,teach,teach,v,NA,FALSE,NA,NA,NA
teaches,teaches,teach,teach,part,NA,FALSE,NA,NA,NA
teaching,teaching,teaching,NA,NA,NA,FALSE,NA,NA,NA
teaching,teaching,teach,teach,n,NA,FALSE,NA,NA,NA
teaching,teaching,teach,teach,v,NA,FALSE,NA,NA,NA
teaching,teaching,teach,teach,part,NA,FALSE,NA,NA,NA
teacup,teacup,teacup,NA,NA,NA,FALSE,NA,NA,NA
teacups,teacups,teacup,NA,NA,NA,FALSE,NA,NA,NA
teacups,teacups,teacups,NA,NA,NA,FALSE,NA,NA,NA
teal,teal,teal,teal,adj,NA,FALSE,NA,NA,NA
team,team,team,team,n,NA,FALSE,NA,NA,NA
teapot,teapot,teapot,NA,NA,NA,FALSE,NA,NA,NA
tear,tear,tear,tear,n,NA,TRUE,29,action_words,verbs
tear,tear,tear,tear,v,NA,TRUE,29,action_words,verbs
tear,tear,tear,tear,part,NA,TRUE,29,action_words,verbs
tearing,tearing,tear,tear,n,NA,TRUE,29,action_words,verbs
tearing,tearing,tear,tear,v,NA,TRUE,29,action_words,verbs
tearing,tearing,tear,tear,part,NA,TRUE,29,action_words,verbs
tearing,tearing,tearing,NA,NA,NA,FALSE,NA,NA,NA
tears,tear,tear,tear,n,NA,TRUE,29,action_words,verbs
tears,tear,tear,tear,v,NA,TRUE,29,action_words,verbs
tears,tear,tear,tear,part,NA,TRUE,29,action_words,verbs
teat,teat,teat,teat,n,NA,FALSE,NA,NA,NA
ted,ted,ted,ted,n,prop,FALSE,NA,NA,NA
teddy,teddy,teddybear,teddy,n,NA,TRUE,23,animals,nouns
teddy+bear,teddy+bear,teddybear,teddy,n,NA,TRUE,23,animals,nouns
ted's,ted's,Ted,NA,NA,NA,FALSE,NA,NA,NA
tee,tee,tee,tee,n,NA,FALSE,NA,NA,NA
teen,teen,teen,teen,n,NA,FALSE,NA,NA,NA
teenager,teenager,teenager,teenager,n,NA,FALSE,NA,NA,NA
teeny,teeny,teeny,teeny,adj,NA,FALSE,NA,NA,NA
teeth,teeth,tooth,tooth,n,NA,TRUE,22,body_parts,nouns
teko,teko,teko,teko,n,prop,FALSE,NA,NA,NA
telephone,telephone,telephone,telephone,n,NA,TRUE,21,household,nouns
telephone,telephone,telephone,telephone,v,NA,TRUE,21,household,nouns
telephones,telephone,telephone,telephone,n,NA,TRUE,21,household,nouns
telephones,telephone,telephone,telephone,v,NA,TRUE,21,household,nouns
telescope,telescope,telescope,telescope,n,NA,FALSE,NA,NA,NA
teletable,teletable,table,table,n,NA,TRUE,23,furniture_rooms,nouns
teletubbies,teletubbies,teletubbies,teletubbies,n,prop,FALSE,NA,NA,NA
teletubby,teletubby,teletubby,teletubby,n,prop,FALSE,NA,NA,NA
television,television,television,television,n,NA,FALSE,NA,NA,NA
tell,tell,tell,tell,v,NA,FALSE,NA,NA,NA
tell,tell,tell,tell,part,NA,FALSE,NA,NA,NA
tell,tell,tell,tell,sing,NA,FALSE,NA,NA,NA
tell_mosey_fo_fo,tell_mosey_fo_fo,tell mosey fo fo,tell_mosey_fo_fo,singing,NA,FALSE,NA,NA,NA
telled,telled,tell,tell,v,NA,FALSE,NA,NA,NA
telling,telling,tell,tell,v,NA,FALSE,NA,NA,NA
telling,telling,tell,tell,part,NA,FALSE,NA,NA,NA
telling,telling,tell,tell,sing,NA,FALSE,NA,NA,NA
telling,telling,telling,NA,NA,NA,FALSE,NA,NA,NA
telly,telly,telly,telly,n,prop,FALSE,NA,NA,NA
temperature,temperature,temperature,temperature,n,NA,FALSE,NA,NA,NA
ten,ten,ten,ten,det,num,FALSE,NA,NA,NA
tender_heart_bear,tender_heart_bear,tender heart bear,tender+heart+bear,n,prop,FALSE,NA,NA,NA
tenderheart,tenderheart,tenderheart,tenderheart,n,prop,FALSE,NA,NA,NA
tenderheart_bear,tenderheart_bear,tenderheart bear,tenderheart+bear,n,prop,FALSE,NA,NA,NA
tennessee,tennessee,tennessee,tennessee,n,prop,FALSE,NA,NA,NA
tennis,tennis,tennis,tennis,n,NA,FALSE,NA,NA,NA
tent,tent,tent,tent,n,NA,FALSE,NA,NA,NA
tentagon,tentagon,tentagon,tentagon,chi,NA,FALSE,NA,NA,NA
tenth,tenth,tenth,tenth,adj,NA,FALSE,NA,NA,NA
terrible,terrible,terrible,terrible,adj,NA,FALSE,NA,NA,NA
terrific,terrific,terrific,terrific,adj,NA,FALSE,NA,NA,NA
terror,terror,terror,terror,n,NA,FALSE,NA,NA,NA
terrorize,terrorize,terrorize,terrorize,v,NA,FALSE,NA,NA,NA
terry,terry,terry,terry,n,prop,FALSE,NA,NA,NA
testing,testing,testing,NA,NA,NA,FALSE,NA,NA,NA
testing,testing,test,test,part,NA,FALSE,NA,NA,NA
texas,texas,texas,texas,n,prop,FALSE,NA,NA,NA
texture,texture,texture,texture,n,NA,FALSE,NA,NA,NA
textures,textures,texture,texture,n,NA,FALSE,NA,NA,NA
than,than,than,than,prep,NA,FALSE,NA,NA,NA
thank,thank,thank,thank,v,NA,FALSE,NA,NA,NA
thank,thank,thank,thank,co,NA,FALSE,NA,NA,NA
thank,thank,thank,thank,n,NA,FALSE,NA,NA,NA
thank_you,thank_you,thank you,thankyou,co,NA,TRUE,18,games_routines,other
thankyou,thank_you,thank you,thankyou,co,NA,TRUE,18,games_routines,other
thanks,thanks,thanks,thanks,co,NA,FALSE,NA,NA,NA
thanks,thanks,thank,thank,v,NA,FALSE,NA,NA,NA
thanks,thanks,thank,thank,co,NA,FALSE,NA,NA,NA
thanks,thanks,thank,thank,n,NA,FALSE,NA,NA,NA
thanksgiving,thanksgiving,thanksgiving,thanksgiving,n,prop,FALSE,NA,NA,NA
that,that,that,that,pro,dem,TRUE,24,pronouns,function_words
that,that,that,that,det,dem,TRUE,24,pronouns,function_words
that+away,that+away,that,that,det,NA,TRUE,24,pronouns,function_words
that's,that,that,that,pro,dem,TRUE,24,pronouns,function_words
that's,that,that,that,det,dem,TRUE,24,pronouns,function_words
thats,that,that,that,pro,dem,TRUE,24,pronouns,function_words
thayer,thayer,thayer,thayer,n,prop,FALSE,NA,NA,NA
the,the,the,the,det,art,TRUE,27,quantifiers,function_words
the,the,the,the,n,prop,TRUE,27,quantifiers,function_words
the,the,the,the,sing,NA,TRUE,27,quantifiers,function_words
the_juniper_tree_high_ho,the_juniper_tree_high_ho,the juniper tree high ho,the_juniper_tree_high_ho,singing,NA,FALSE,NA,NA,NA
the_juniper_tree_ho,the_juniper_tree_ho,the juniper tree ho,the_juniper_tree_ho,singing,NA,FALSE,NA,NA,NA
the_night_we_sat_under_the_juniper_tree,the_night_we_sat_under_the_juniper_tree,the night we sat under the juniper tree,the_night_we_sat_under_the_juniper_tree,singing,NA,FALSE,NA,NA,NA
theater,theater,theater,theater,n,NA,FALSE,NA,NA,NA
thee,thee,thee,thee,pro,obj,FALSE,NA,NA,NA
their,their,their,their,det,poss,TRUE,NA,pronouns,function_words
theirs,theirs,theirs,theirs,pro,poss,FALSE,NA,NA,NA
them,them,them,them,pro,obj,TRUE,NA,pronouns,function_words
theme,theme,theme,theme,n,NA,FALSE,NA,NA,NA
themselves,themselves,themselves,themselves,pro,refl,FALSE,NA,NA,NA
then,then,then,then,adv,tem,TRUE,NA,connecting_words,function_words
theo,theo,theo,theo,n,prop,FALSE,NA,NA,NA
therapist,therapist,therapist,therapist,n,NA,FALSE,NA,NA,NA
there,there,there,there,adv,NA,TRUE,26,locations,function_words
there,there,there,there,pro,exist,TRUE,26,locations,function_words
there,there,there,there,sing,NA,TRUE,26,locations,function_words
there_might_be_and_under_the_juniper_xxx_juniper_tree,there_might_be_and_under_the_juniper_xxx_juniper_tree,there might be and under the juniper xxx juniper tree,there_might_be_and_under_the_juniper_xxx_juniper_tree,singing,NA,FALSE,NA,NA,NA
there_might_be_sand_under,there_might_be_sand_under,there might be sand under,there_might_be_sand_under,singing,NA,FALSE,NA,NA,NA
there's,there,there,there,adv,NA,TRUE,26,locations,function_words
there's,there,there,there,pro,exist,TRUE,26,locations,function_words
there's,there,there,there,sing,NA,TRUE,26,locations,function_words
thermos,thermos,thermos,thermos,n,NA,FALSE,NA,NA,NA
these,these,these,these,pro,dem,TRUE,29,pronouns,function_words
these,these,these,these,det,dem,TRUE,29,pronouns,function_words
they,they,they,they,pro,sub,TRUE,30,pronouns,function_words
theys,they,they,they,pro,sub,TRUE,30,pronouns,function_words
they'll,they,they,they,pro,NA,TRUE,30,pronouns,function_words
they're,they,they,they,pro,NA,TRUE,30,pronouns,function_words
thick,thick,thick,thick,adj,NA,FALSE,NA,NA,NA
thicker,thicker,thick,thick,adj,NA,FALSE,NA,NA,NA
thigh,thigh,thigh,thigh,n,NA,FALSE,NA,NA,NA
thin,thin,thin,thin,adj,NA,FALSE,NA,NA,NA
thin,thin,thin,thin,v,NA,FALSE,NA,NA,NA
thing,thing,thing,thing,n,NA,FALSE,NA,NA,NA
thing,thing,thing,thing,adj,NA,FALSE,NA,NA,NA
thingamajig,thingamajig,thingamajig,thingamajig,n,NA,FALSE,NA,NA,NA
things,things,thing,thing,n,NA,FALSE,NA,NA,NA
things,things,thing,thing,adj,NA,FALSE,NA,NA,NA
things,things,things,things,n,prop,FALSE,NA,NA,NA
thingy,thingy,thingy,NA,NA,NA,FALSE,NA,NA,NA
think,think,think,think,v,NA,TRUE,30,action_words,verbs
think,think,think,think,part,NA,TRUE,30,action_words,verbs
think,think,think,think,n,gerund,TRUE,30,action_words,verbs
thinked,thinked,think,think,v,NA,TRUE,30,action_words,verbs
thinking,thinking,think,think,v,NA,TRUE,30,action_words,verbs
thinking,thinking,think,think,part,NA,TRUE,30,action_words,verbs
thinking,thinking,think,think,n,gerund,TRUE,30,action_words,verbs
thinking,thinking,thinking,NA,NA,NA,FALSE,NA,NA,NA
thinks,thinks,think,think,v,NA,TRUE,30,action_words,verbs
thinks,thinks,think,think,part,NA,TRUE,30,action_words,verbs
thinks,thinks,think,think,n,gerund,TRUE,30,action_words,verbs
thins,thins,thin,thin,adj,NA,FALSE,NA,NA,NA
thins,thins,thin,thin,v,NA,FALSE,NA,NA,NA
third,third,third,third,n,NA,FALSE,NA,NA,NA
thirsty,thirsty,thirsty,NA,NA,NA,TRUE,26,descriptive_words,adjectives
thirteen,thirteen,thirteen,thirteen,det,num,FALSE,NA,NA,NA
thirty,thirty,thirty,thirty,det,num,FALSE,NA,NA,NA
this,this,this,this,pro,dem,TRUE,25,pronouns,function_words
this,this,this,this,det,dem,TRUE,25,pronouns,function_words
thisll,this,this,this,det,NA,TRUE,25,pronouns,function_words
this'll,this,this,this,det,NA,TRUE,25,pronouns,function_words
thistle,thistle,thistle,thistle,n,NA,FALSE,NA,NA,NA
thomas,thomas,thomas,thomas,n,prop,FALSE,NA,NA,NA
thora,thora,thora,thora,n,prop,FALSE,NA,NA,NA
thorahockis,thorahockis,thorahockis,thorahockis,n,prop,FALSE,NA,NA,NA
thorn,thorn,thorn,thorn,n,NA,FALSE,NA,NA,NA
thornberries,thornberries,berry,berry,n,NA,FALSE,NA,NA,NA
those,those,those,those,pro,dem,TRUE,30,pronouns,function_words
those,those,those,those,det,dem,TRUE,30,pronouns,function_words
though,though,though,though,adv,NA,FALSE,NA,NA,NA
thought,thought,think,think,v,NA,TRUE,30,action_words,verbs
thought,thought,think,think,part,NA,TRUE,30,action_words,verbs
thought,thought,think,think,n,gerund,TRUE,30,action_words,verbs
thought,thought,thought,thought,n,NA,FALSE,NA,NA,NA
thousand,thousand,thousand,thousand,det,num,FALSE,NA,NA,NA
three,three,three,three,det,num,FALSE,NA,NA,NA
threes,threes,three,three,det,num,FALSE,NA,NA,NA
threw,threw,throw,throw,v,NA,TRUE,24,action_words,verbs
threw,threw,throw,throw,part,NA,TRUE,24,action_words,verbs
throat,throat,throat,throat,n,NA,FALSE,NA,NA,NA
throat,throat,throat,throat,part,NA,FALSE,NA,NA,NA
throated,throated,throated,NA,NA,NA,FALSE,NA,NA,NA
through,through,through,through,prep,NA,FALSE,NA,NA,NA
through,through,through,through,adj,NA,FALSE,NA,NA,NA
through,through,through,through,adv,NA,FALSE,NA,NA,NA
throw,throw,throw,throw,v,NA,TRUE,24,action_words,verbs
throw,throw,throw,throw,part,NA,TRUE,24,action_words,verbs
throw+up,throw+up,throw up,throw+up,v,NA,FALSE,NA,NA,NA
throw+ups,throw+ups,throw up,throw+up,v,NA,FALSE,NA,NA,NA
throwed,throwed,throw,throw,v,NA,TRUE,24,action_words,verbs
throwing,throwing,throw,throw,v,NA,TRUE,24,action_words,verbs
throwing,throwing,throw,throw,part,NA,TRUE,24,action_words,verbs
throwing,throwing,throwing,NA,NA,NA,FALSE,NA,NA,NA
throws,throws,throw,throw,v,NA,TRUE,24,action_words,verbs
throws,throws,throw,throw,part,NA,TRUE,24,action_words,verbs
thud,thud,thud,thud,n,NA,FALSE,NA,NA,NA
thumb,thumb,thumb,thumb,n,NA,FALSE,NA,NA,NA
thumbkin,thumbkin,thumb,thumb,n,NA,FALSE,NA,NA,NA
thumbs,thumbs,thumb,thumb,n,NA,FALSE,NA,NA,NA
thunder,thunder,thunder,thunder,n,NA,FALSE,NA,NA,NA
thunderstorm,thunderstorm,thunderstorm,NA,NA,NA,FALSE,NA,NA,NA
thursday,thursday,thursday,thursday,n,prop,FALSE,NA,NA,NA
thwack,thwack,thwack,thwack,n,NA,FALSE,NA,NA,NA
thwack,thwack,thwack,thwack,part,NA,FALSE,NA,NA,NA
thwacking,thwacking,thwack,thwack,n,NA,FALSE,NA,NA,NA
thwacking,thwacking,thwack,thwack,part,NA,FALSE,NA,NA,NA
thy,thy,thy,thy,det,poss,FALSE,NA,NA,NA
tibble,tibble,tibble,tibble,n,prop,FALSE,NA,NA,NA
tick,tick,tick,tick,n,NA,FALSE,NA,NA,NA
tick+tock,tick+tock,tick tock,tick+tock,on,NA,FALSE,NA,NA,NA
ticker,ticker,ticker,NA,NA,NA,FALSE,NA,NA,NA
ticket,ticket,ticket,ticket,n,NA,FALSE,NA,NA,NA
tickets,tickets,ticket,ticket,n,NA,FALSE,NA,NA,NA
tickle,tickle,tickle,tickle,n,NA,TRUE,23,action_words,verbs
tickle,tickle,tickle,tickle,v,NA,TRUE,23,action_words,verbs
tickle,tickle,tickle,tickle,part,NA,TRUE,23,action_words,verbs
tickle,tickle,tickle,tickle,adj,NA,TRUE,23,action_words,verbs
tickled,tickled,tickle,tickle,n,NA,TRUE,23,action_words,verbs
tickled,tickled,tickle,tickle,v,NA,TRUE,23,action_words,verbs
tickled,tickled,tickle,tickle,part,NA,TRUE,23,action_words,verbs
tickled,tickled,tickle,tickle,adj,NA,TRUE,23,action_words,verbs
tickled,tickled,tickled,NA,NA,NA,FALSE,NA,NA,NA
tickles,tickles,tickle,tickle,n,NA,TRUE,23,action_words,verbs
tickles,tickles,tickle,tickle,v,NA,TRUE,23,action_words,verbs
tickles,tickles,tickle,tickle,part,NA,TRUE,23,action_words,verbs
tickles,tickles,tickle,tickle,adj,NA,TRUE,23,action_words,verbs
tickling,tickling,tickle,tickle,n,NA,TRUE,23,action_words,verbs
tickling,tickling,tickle,tickle,v,NA,TRUE,23,action_words,verbs
tickling,tickling,tickle,tickle,part,NA,TRUE,23,action_words,verbs
tickling,tickling,tickle,tickle,adj,NA,TRUE,23,action_words,verbs
tickling,tickling,tickling,NA,NA,NA,FALSE,NA,NA,NA
ticklish,ticklish,ticklish,ticklish,adj,NA,FALSE,NA,NA,NA
tickly,tickly,tickly,NA,NA,NA,FALSE,NA,NA,NA
tico,tico,tico,tico,n,prop,FALSE,NA,NA,NA
tidden,tidden,tidden,tidden,chi,NA,FALSE,NA,NA,NA
tide,tide,tide,tide,n,NA,FALSE,NA,NA,NA
tie,tie,tie,tie,n,NA,FALSE,NA,NA,NA
tie,tie,tie,tie,v,NA,FALSE,NA,NA,NA
tie,tie,tie,tie,part,NA,FALSE,NA,NA,NA
tied,tied,tie,tie,n,NA,FALSE,NA,NA,NA
tied,tied,tie,tie,v,NA,FALSE,NA,NA,NA
tied,tied,tie,tie,part,NA,FALSE,NA,NA,NA
tied,tied,tied,NA,NA,NA,FALSE,NA,NA,NA
ties,ties,tie,tie,n,NA,FALSE,NA,NA,NA
ties,ties,tie,tie,v,NA,FALSE,NA,NA,NA
ties,ties,tie,tie,part,NA,FALSE,NA,NA,NA
tig,tig,tig,tig,n,prop,FALSE,NA,NA,NA
tiger,tiger,tiger,tiger,n,NA,TRUE,24,animals,nouns
tigers,tiger,tiger,tiger,n,NA,TRUE,24,animals,nouns
tigery,tigery,tiger,tiger,n,NA,TRUE,24,animals,nouns
tigger,tigger,tigger,tigger,n,prop,FALSE,NA,NA,NA
tigger_egger,tigger_egger,tigger egger,tigger+egger,n,prop,FALSE,NA,NA,NA
tigger's,tigger's,Tigger,NA,NA,NA,FALSE,NA,NA,NA
tiggery,tiggery,tiger,tiger,adj,NA,TRUE,24,animals,nouns
tight,tight,tight,tight,adv,NA,FALSE,NA,NA,NA
tight,tight,tight,tight,adj,NA,FALSE,NA,NA,NA
tightly,tightly,tightly,NA,NA,NA,FALSE,NA,NA,NA
tights,tights,tights,tights,n,pt,TRUE,NA,clothing,nouns
tigri,tigri,tigri,tigri,chi,NA,FALSE,NA,NA,NA
tika,tika,tika,tika,chi,NA,FALSE,NA,NA,NA
tiko,tiko,tiko,tiko,chi,NA,FALSE,NA,NA,NA
tim,tim,tim,tim,n,prop,FALSE,NA,NA,NA
timber,timber,timber,timber,n,NA,FALSE,NA,NA,NA
time,time,time,time,n,NA,TRUE,NA,time_words,other
time,time,time,time,v,NA,TRUE,NA,time_words,other
timer,timer,timer,NA,NA,NA,FALSE,NA,NA,NA
timiam,timiam,timiam,timiam,chi,NA,FALSE,NA,NA,NA
timmy,timmy,timmy,timmy,n,prop,FALSE,NA,NA,NA
timothy,timothy,timothy,timothy,n,prop,FALSE,NA,NA,NA
tim's,tim's,Tim,NA,NA,NA,FALSE,NA,NA,NA
tina,tina,tina,tina,n,prop,FALSE,NA,NA,NA
tinkerbell,tinkerbell,tinkerbell,tinkerbell,n,prop,FALSE,NA,NA,NA
tinkerbell's,tinkerbell's,Tinkerbell,NA,NA,NA,FALSE,NA,NA,NA
tinky_winky,tinky_winky,tinky winky,tinky+winky,n,prop,FALSE,NA,NA,NA
tinky_winky's,tinky_winky's,Tinky Winky,NA,NA,NA,FALSE,NA,NA,NA
tinman,tinman,tinman,tinman,n,prop,FALSE,NA,NA,NA
tiny,tiny,tiny,tiny,adj,NA,TRUE,30,descriptive_words,adjectives
tip,tip,tip,tip,n,NA,FALSE,NA,NA,NA
tip,tip,tip,tip,part,NA,FALSE,NA,NA,NA
tip,tip,tip,tip,v,NA,FALSE,NA,NA,NA
tip,tip,tip,tip,adj,NA,FALSE,NA,NA,NA
tip+toe,tip+toe,toe,toe,n,NA,TRUE,21,body_parts,nouns
tipped,tipped,tip,tip,n,NA,FALSE,NA,NA,NA
tipped,tipped,tip,tip,part,NA,FALSE,NA,NA,NA
tipped,tipped,tip,tip,v,NA,FALSE,NA,NA,NA
tipped,tipped,tip,tip,adj,NA,FALSE,NA,NA,NA
tipping,tipping,tipping,NA,NA,NA,FALSE,NA,NA,NA
tipping,tipping,tip,tip,n,NA,FALSE,NA,NA,NA
tipping,tipping,tip,tip,part,NA,FALSE,NA,NA,NA
tipping,tipping,tip,tip,v,NA,FALSE,NA,NA,NA
tipping,tipping,tip,tip,adj,NA,FALSE,NA,NA,NA
tippy,tippy,tippy,NA,NA,NA,FALSE,NA,NA,NA
tiptoe,tiptoe,tiptoe,NA,NA,NA,FALSE,NA,NA,NA
tiptoed,tiptoed,tiptoe,NA,NA,NA,FALSE,NA,NA,NA
tiptoeing,tiptoeing,tiptoe,NA,NA,NA,FALSE,NA,NA,NA
tire,tire,tire,tire,part,NA,FALSE,NA,NA,NA
tire,tire,tire,tire,v,NA,FALSE,NA,NA,NA
tire,tire,tire,tire,n,NA,FALSE,NA,NA,NA
tired,tired,tired,NA,NA,NA,TRUE,26,descriptive_words,adjectives
tired,tired,tire,tire,part,NA,FALSE,NA,NA,NA
tired,tired,tire,tire,v,NA,FALSE,NA,NA,NA
tired,tired,tire,tire,n,NA,FALSE,NA,NA,NA
tires,tires,tire,tire,part,NA,FALSE,NA,NA,NA
tires,tires,tire,tire,v,NA,FALSE,NA,NA,NA
tires,tires,tire,tire,n,NA,FALSE,NA,NA,NA
tissue,tissue,tissue,tissue,n,NA,TRUE,25,household,nouns
tistahini,tistahini,tistahini,tistahini,chi,NA,FALSE,NA,NA,NA
titan,titan,titan,titan,n,prop,FALSE,NA,NA,NA
title,title,title,title,n,NA,FALSE,NA,NA,NA
to,to,to,to,prep,NA,TRUE,27,locations,function_words
to,to,to,to,inf,NA,TRUE,27,locations,function_words
toad,toad,toad,toad,n,prop,FALSE,NA,NA,NA
toad's,toad's,Toad,NA,NA,NA,FALSE,NA,NA,NA
toast,toast,toast,toast,n,NA,TRUE,23,food_drink,nouns
toast,toast,toast,toast,adj,NA,TRUE,23,food_drink,nouns
toast,toast,toast,toast,v,NA,TRUE,23,food_drink,nouns
toast,toast,toast,toast,part,NA,TRUE,23,food_drink,nouns
toasted,toasted,toasted,NA,NA,NA,FALSE,NA,NA,NA
toasted,toasted,toast,toast,n,NA,TRUE,23,food_drink,nouns
toasted,toasted,toast,toast,adj,NA,TRUE,23,food_drink,nouns
toasted,toasted,toast,toast,v,NA,TRUE,23,food_drink,nouns
toasted,toasted,toast,toast,part,NA,TRUE,23,food_drink,nouns
toaster,toaster,toaster,NA,NA,NA,FALSE,NA,NA,NA
toasty,toasty,toasty,NA,NA,NA,FALSE,NA,NA,NA
toby,toby,toby,toby,wp,NA,FALSE,NA,NA,NA
tock,tock,tock,tock,on,NA,FALSE,NA,NA,NA
today,today,today,today,adv,tem,TRUE,29,time_words,other
today's,today,today,today,adv,tem,TRUE,29,time_words,other
todays,today,today,today,adv,tem,TRUE,29,time_words,other
toddler,toddler,toddler,toddler,n,prop,FALSE,NA,NA,NA
toding,toding,toding,toding,chi,NA,FALSE,NA,NA,NA
toe,toe,toe,toe,n,NA,TRUE,21,body_parts,nouns
toe,toe,toe,toe,v,NA,TRUE,21,body_parts,nouns
toenails,toenails,toenail,NA,NA,NA,FALSE,NA,NA,NA
toes,toe,toe,toe,n,NA,TRUE,21,body_parts,nouns
toes,toe,toe,toe,v,NA,TRUE,21,body_parts,nouns
tofu,tofu,tofu,tofu,n,NA,FALSE,NA,NA,NA
together,together,together,together,adv,NA,FALSE,NA,NA,NA
together,together,together,together,n,prop,FALSE,NA,NA,NA
toilet,toilet,toilet,toilet,n,NA,FALSE,NA,NA,NA
told,told,tell,tell,v,NA,FALSE,NA,NA,NA
told,told,tell,tell,part,NA,FALSE,NA,NA,NA
